
   526838.688       9.79652691       136196528.       2496.12256      -28488.6719       52.6366539       1.11704896E+09   20383.6602       340125.500       12.0712509      -62343.2500      -1.00058293    
  -136316768.      -2498.83765       535503.125       9.95630836      -7686.14062       105.170990      -214444.000      -10.7328043       1.11846426E+09   20418.5918       177396.250       5.39506865    
  -41772.4844     -0.527296841      -17523.0117     -0.148397088      -621864.750      -232.373688      -108520.016      -1.24883604       161834.141       4.29803944       2767842.75      -1.05279791    
   476144.000      -1.57016957       181.037491      -1.19837046       339076.062      -3.02958250       17397.5547      -1.51525044       3898497.00       1.57141352       15516.5830       7.10185692E-02
   16917246.0       1965.43835       4440.78125       1.46344614       607.730469      -22.8927479       608488.000       84.1690369      -138460896.      -16062.8887      -45349.1719      -4.35732698    
  -5343.31250      -1.59784174       16912430.0       1964.55090      -2027.32617       9.74295521       138346160.       16045.5918       617906.625       85.3279648      -13630.7188      -1.01206803    
   892.265625     -0.499257237      -2364.09375       1.35598660       11844012.0       220650.781      -31389.1875       40.5612221      -10044.8125       10.2352743      -573804.938       1774.75439    
   531535.188       61.8112717       138094512.       16025.6953      -27994.0156       153.709091       1.13269555E+09   130893.750       371867.000       84.5302200      -66845.7500      -7.67689466    
  -138216784.      -16043.2031       540380.812       62.5760460      -7494.17188       233.079956      -244184.000      -78.3960876       1.13413542E+09   131118.594       191030.625       35.9301453    
  -43406.2695      -3.70685768      -18106.0391      -1.01318192      -612106.000       267.187256      -113467.984      -8.37621403       175298.328       30.2655849       2769721.00       2.12153721    
   724830.125      -1.56853867       333.300964      -1.26543260       502715.156      -2.98465180       26960.5098      -1.51307333       5936584.00       1.57304764       22063.4316       5.93561642E-02
   17241466.0       8430.07324       5072.71094       7.08190107       608.132812      -42.7783585       625676.375       366.689209      -141133728.      -68913.9219      -47713.1562      -20.1117496    
  -6014.54688      -7.63602781       17236498.0       8426.26953      -1983.14648       25.0252533       141016432.       68840.1172       635407.000       371.586334      -14327.2188      -4.77706814    
   912.546875      -1.16498578      -2388.06250       3.11489129       11621971.0       368836.438      -31498.8125       101.500839      -10185.5000       24.4960995      -562961.188       4666.30273    
   538074.375       257.130188       140758256.       68752.4219      -27501.7031       359.084625       1.15464640E+09   561698.500       416281.500       420.598724      -72669.0000      -37.2059593    
  -140883088.      -68827.2969       547223.625       260.590546      -7531.07812       431.813324      -286272.000      -392.466370       1.15611891E+09   562659.062       210557.750       165.057678    
  -45723.3086      -17.6213818      -18871.0527      -4.75276184      -600392.250       2097.09668      -119893.984      -39.0449944       194470.281       143.958221       2771871.00       26.5957947    
   1026175.38      -1.56460726       583.659607      -1.31898892       682184.312      -2.93894649       39096.1172      -1.50809896       8407995.00       1.57697833       28665.6758       3.42593901E-02
   17678924.0       27815.9531       5979.28125       26.9471283       608.869141      -70.9174957       649208.812       1235.82507      -144738720.      -227460.219      -50859.6719      -72.4699326    
  -6974.69531      -28.8049622       17673724.0       27803.0605      -1951.26367       53.5331078       144617952.       227215.016       659439.062       1252.26221      -15335.8438      -17.3138218    
   936.195312      -1.98159266      -2425.59375       5.74066734       11266104.0       537468.438      -31685.7500       201.391586      -10397.3750       45.5082664      -553401.000       10003.0322    
   546520.750       814.141418       144351456.       226917.016      -27171.0781       720.339294       1.18424666E+09   1854474.25       479116.000       1640.24622      -81121.2500      -138.298843    
  -144479952.      -227165.953       556092.875       826.083984      -7575.62500       708.936890      -345340.000      -1543.01489       1.18576294E+09   1857648.12       236595.250       593.653015    
  -48797.1914      -64.9971924      -19924.5625      -17.3264713      -589221.625       6161.15869      -128805.156      -142.170731       220027.578       531.204346       2773819.00       114.794861    
   1382162.62      -1.55654335       987.222107      -1.35185099       866413.688      -2.89481735       54348.0039      -1.49761307       11330046.0       1.58503318       34824.4102      -9.86751169E-03
   18249792.0       76322.1328       7264.82812       86.9378662       647.164062      -107.867935       680718.188       3487.30688      -149444096.      -624346.188      -54962.8906      -219.363586    
  -8310.32812      -92.3295898       18244302.0       76285.5078      -1939.90039       99.4721069       149318624.       623666.812       691402.188       3534.91162      -16543.9062      -52.2312126    
   967.820312      -2.41570544      -2489.75781       7.95003271       10810703.0       705769.875      -32158.1875       340.585938      -10674.9375       67.6443176      -547208.938       18480.4570    
   556688.562       2110.97070       149040544.       622819.125      -27106.2969       1272.90698       1.22288218E+09   5091919.00       567474.000       5425.32959      -91254.3750      -422.087738    
  -149173888.      -623509.500       566640.812       2147.05493      -8002.37500       1063.10217      -430519.000      -5129.68506       1.22445658E+09   5100665.00       270344.125       1794.79492    
  -52855.7109      -200.426590      -21208.4648      -53.0373459      -580872.625       13260.3809      -139596.812      -435.694214       253503.656       1638.53601       2778132.75       347.862000    
   1795296.38      -1.54188788       1625.90588      -1.35962749       1044438.00      -2.85411286       73508.0156      -1.47814548       14724486.0       1.59966421       40258.5938      -7.92931989E-02
   18966084.0       182564.516       9074.92188       248.802170       702.710938      -153.157501       721813.875       8652.27246      -155349264.      -1494108.75      -60242.2969      -582.053894    
  -10197.6719      -262.954376       18960210.0       182472.391      -1970.69336       165.846024       155217872.       1492459.12       733202.500       8776.92676      -18099.8750      -139.176193    
   1014.67578     -0.989481449      -2582.27734       7.16789722       10300866.0       852128.500      -33004.5000       489.910187      -11116.6250       74.8473892      -547044.062       30449.1230    
   567693.312       4671.09717       154925392.       1490351.38      -27538.3750       2037.56848       1.27137984E+09   12189971.0       692559.000       15879.9932      -104279.875      -1133.93799    
  -155064832.      -1492028.12       578221.000       4767.03271      -8584.06250       1487.48108      -550448.000      -15090.3564       1.27302758E+09   12211019.0       313810.000       4759.83594    
  -58071.7695      -540.189697      -22907.1035      -142.401901      -578301.875       23860.2129      -153883.922      -1172.11255       296539.000       4417.65283       2782810.00       854.558044    
   2267267.25      -1.51766169       2613.91919      -1.33781493       1206459.12      -2.81822300       97635.7812      -1.44519293       18606724.0       1.62384188       44977.7031     -0.180181965    
   19822874.0       392412.438       11551.9688       648.854126       784.251953      -205.600815       773500.188       19483.0332      -162417584.      -3213137.50      -66960.5938      -1392.09216    
  -12776.0078      -681.703979       19816524.0       392203.031      -2065.04688       252.329224       162279008.       3209528.75       785813.625       19772.4512      -20098.4375      -334.192963    
   1071.92188       4.64889908      -2696.86328      -3.19730115       9784267.00       958154.562      -34095.0000       596.375305      -11663.6875       42.4210243      -554891.375       45754.7891    
   578114.312       9010.59375       161968720.       3204797.50      -28614.4219       2996.95264       1.32946368E+09   26226448.0       864405.000       42175.0703      -121029.500      -2738.23218    
  -162115696.      -3208467.75       589416.500       9238.26270      -9410.89062       1957.77808      -715530.000      -40283.6992       1.33119936E+09   26271996.0       369152.375       11382.6436    
  -64717.7500      -1309.15125      -25056.7754      -345.001740      -583602.000       37896.6250      -171977.094      -2845.87793       351436.750       10710.3457       2787961.00       1814.51282    
   2796059.00      -1.48058522       4104.28027      -1.28259599       1344482.75      -2.78816509       127998.602      -1.39322758       22961992.0       1.66083443       49360.0508     -0.317534834    
   20781340.0       772837.188       14798.3516       1563.06555       898.808594      -261.008026       835278.688       40623.1055      -170334320.      -6331803.00      -75230.8125      -3054.16211    
  -16143.8984      -1634.13184       20774420.0       772398.562      -2238.08008       352.318085       170187680.       6324541.50       848702.000       41249.1875      -22585.2344      -737.521667    
   1139.16016       18.9380836      -2829.22656      -31.1095715       9303830.00       1011528.56      -35479.4062       569.349365      -12304.3125      -74.1389389      -571815.375       63660.3594    
   585680.938       15212.9189       169856464.       6314777.50      -30452.1875       4072.30298       1.39459123E+09   51707576.0       1090562.00       103139.344      -141924.250      -6068.56689    
  -170011648.      -6322164.50       597947.000       15713.2344      -10515.8750       2431.46655      -933219.000      -98951.7109       1.39642419E+09   51798088.0       437322.125       24974.8184    
  -72922.1094      -2904.05469      -27716.4648      -768.200134      -598083.938       54688.3945      -194381.188      -6350.58545       419273.375       23769.7734       2793454.50       3454.22241    
   3371529.00      -1.42741942       6282.17871      -1.19042385       1452720.12      -2.76474524       165839.281      -1.31645787       27709086.0       1.71386802       54226.1875     -0.492465585    
   21747018.0       1411027.25       18660.0391       3491.17212       1040.19922      -311.404785       902612.875       79275.0156      -178329120.      -11568073.0      -84877.3906      -6209.70557    
  -20158.4531      -3635.17725       21739540.0       1410173.12      -2505.03125       451.731171       178174464.       11554518.0       917452.125       80543.1172      -25526.2969      -1511.11487    
   1217.70703       47.8567696      -2976.41016      -87.9767685       8894178.00       1007322.94      -37075.1562       277.071655      -13045.5938      -330.423309      -597950.938       82864.7109    
   588150.312       22182.1699       177820128.       11535775.0      -33193.1719       5109.33203       1.46050048E+09   94522384.0       1363190.00       233213.703      -166631.125      -12473.2256    
  -177983232.      -11549563.0       601626.375       23215.7656      -11821.5625       2836.32593      -1194795.00      -224511.562       1.46242394E+09   94689088.0       516900.875       50793.7305    
  -82502.3594      -5960.28418      -30901.6895      -1589.59155      -622220.812       72954.2969      -221243.188      -13166.5625       498561.875       48812.5430       2798858.25       6029.67822    
   3969809.75      -1.35546577       9324.56445      -1.05877209       1527498.12      -2.74865627       211786.625      -1.20954108       32654182.0       1.78562498       60868.1445     -0.698368371    
   22548146.0       2401375.50       22367.0625       7186.19434       1222.43750      -347.004669       963175.812       145002.062      -184995760.      -19701978.0      -95130.1562      -11750.4062    
  -23994.3125      -7456.95410       22540300.0       2399838.25      -2858.26367       522.348267       184836208.       19678486.0       979247.750       147390.516      -28777.6875      -2890.53394    
   1297.98242       99.3983078      -3134.46484      -190.308395       8577882.00       948075.125      -38824.3438      -426.594391      -13790.3125      -797.083923      -632362.188       101613.367    
   586037.375       26946.5605       184457072.       19644804.0      -36673.4531       5868.61914       1.51571597E+09   161088960.       1628390.00       484612.312      -193953.375      -23921.2012    
  -184625536.      -19668694.0       600555.750       28919.9336      -13429.8438       3085.37769      -1450207.00      -467870.156       1.51770086E+09   161374208.       601511.875       96160.6406    
  -92820.9531      -11371.8457      -34486.7578      -3071.10449      -655153.188       90908.5547      -251478.078      -25482.0977       583962.625       93193.2891       2805011.75       9803.90625    
   4548136.00      -1.26327050       13307.2891     -0.887835920       1567120.75      -2.74062133       264852.500      -1.06937647       37447356.0       1.87754011       70970.3984     -0.917342424    
   22930360.0       3810695.00       24000.1094       13439.3076       1433.17969      -351.136566       992425.312       246792.141      -188245360.      -31290948.0      -104612.297      -20702.5996    
  -25670.7031      -13905.1885       22922624.0       3808167.75      -3283.47070       523.162537       188087088.       31253404.0       1008973.00       250910.000      -31965.2188      -5159.22021    
   1355.27344       178.761230      -3247.36133      -353.042389       8365366.00       842809.875      -40214.1719      -1686.48083      -14279.4688      -1521.36011      -673407.000       117903.695    
   586428.688       25228.8008       187686176.       31196702.0      -40752.1562       5969.39209       1.54315366E+09   256034480.       1755339.00       912908.312      -220836.875      -42781.9766    
  -187853760.      -31234902.0       601390.750       28669.3906      -15236.9375       3046.95410      -1572692.00      -883520.562       1.54513062E+09   256485552.       680010.375       169521.266    
  -102442.641      -20166.3750      -38013.0742      -5536.67773      -695285.312       106470.133      -281304.938      -46010.0352       663873.438       165392.453       2811197.75       15016.8711    
   5043432.00      -1.15145433       18074.6016     -0.681322277       1571572.12      -2.74150944       321251.156     -0.896499276       41569936.0       1.98897016       86395.0000      -1.12417567    
   22597454.0       5618926.00       20566.2031       22358.2246       1612.62109      -313.521790       955270.812       385065.469      -185635616.      -46182252.0      -110918.914      -33823.6367    
  -22173.0625      -23092.6211       22590636.0       5615202.50      -3704.33984       415.170532       185488320.       46127660.0       971388.500       391581.438      -34694.1094      -8587.53516    
   1366.64648       288.874207      -3258.69727      -578.688293       8254799.50       705256.875      -40722.9531      -3536.93848      -14351.8125      -2518.71704      -719021.062       129739.648    
   603794.125       15309.4287       185075072.       46038740.0      -44776.1406       5078.93213       1.52276954E+09   378205792.       1539597.00       1528527.88      -243982.750      -71327.9766    
  -185231664.      -46094268.0       618381.875       20806.6328      -16693.7500       2639.18677      -1359095.00      -1481200.88       1.52462733E+09   378858464.       732889.625       277157.719    
  -108942.469      -33124.3359      -40924.1172      -9283.51367      -740233.188       117524.820      -306173.906      -77250.5156       718669.062       271902.312       2814901.25       21840.9199    
   5382990.50      -1.02335441       23165.1309     -0.448258936       1542569.25      -2.75258946       374403.031     -0.696776509       44422044.0       2.11654496       108642.930      -1.29642653    
   21332182.0       7663594.00       9402.70312       32360.7910       1764.54883      -226.047089       821843.562       541424.938      -175364384.      -63053796.0      -111099.703      -50952.1328    
  -10740.9297      -33395.3945       21327226.0       7658799.00      -4021.32227       172.067307       175239632.       62982860.0       835827.875       550679.938      -36095.2812      -13244.3125    
   1333.34570       423.785461      -3169.17773      -854.405334       8235975.00       551508.375      -40334.7188      -5884.32031      -14019.3906      -3735.31250      -765483.125       135342.641    
   653083.938       4686.17773       174826864.       62852960.0      -47846.2188       2983.14746       1.43966170E+09   516887040.       792770.000       2225684.00      -256154.250      -110161.258    
  -174960784.      -62925260.0       665760.000       12515.4092      -17851.3750       1801.14612      -627007.000      -2157521.00       1.44127309E+09   517739968.       735526.000       417865.906    
  -109501.578      -50157.9492      -42439.1484      -14402.5391      -786898.375       122210.688      -319496.500      -119999.312       724628.250       412127.500       2818519.75       30367.7441    
   5506011.00     -0.884841979       27812.4414     -0.202375636       1483399.12      -2.77570724       416068.281     -0.481492668       45497712.0       2.25435448       138222.344      -1.42148364    
   19141786.0       9647085.00      -9424.80469       39950.4453       1850.29688      -96.7333984       592472.375       676920.562      -157463104.      -79466288.0      -103537.609      -70695.8203    
   8547.87500      -41227.1250       19139244.0       9641792.00      -4150.14648      -186.088242       157369424.       79384792.0       602497.125       688468.062      -35581.2656      -18897.8359    
   1221.77734       558.500061      -2923.82812      -1140.63086       8292520.00       397828.938      -38542.1094      -8401.13281      -12924.2969      -4946.98096      -810593.750       133454.328    
   734154.188       12288.1084       156974464.       79209000.0      -49245.8438      -166.024551       1.29387085E+09   652172672.      -487261.000       2764691.50      -252384.375      -157361.438    
  -157077312.      -79292280.0       743405.875       22030.1660      -18421.3906       622.955261       624063.000      -2678860.50       1.29513779E+09   653170304.       674878.750       580323.125    
  -102316.875      -69855.6328      -41700.7188      -20597.5762      -832074.125       119103.109      -314059.500      -171822.938       667200.812       574601.375       2819876.50       40556.3594    
   5387758.00     -0.742913067       31305.8965       3.97466309E-02   1398776.25      -2.81348300       440483.188     -0.264649540       44586136.0       2.39534307       174419.312      -1.50132513    
   16312966.0       11243622.0      -31575.0781       41524.0586       1843.62695       50.3401031       312176.500       750482.875      -134264704.      -92738552.0      -88168.9531      -90528.8516    
   31217.0234      -42932.8359       16312664.0       11238676.0      -4053.52734      -599.679504       134202104.       92655664.0       317726.688       763457.000      -33061.8984      -25043.8750    
   1075.09082       683.104492      -2576.77734      -1390.87732       8402932.00       258406.406      -35802.9375      -10667.1436      -11547.7500      -6054.88916      -850954.500       123473.406    
   820740.875       56693.5586       133841336.       92434240.0      -48630.7031      -3836.28052       1.10428531E+09   762076096.      -2006387.50       2898967.75      -231946.250      -208755.297    
  -133912824.      -92519224.0       826067.000       67553.0000      -18121.8594      -673.895081       2110029.00      -2801538.25       1.10519014E+09   763122944.       550038.312       743899.688    
  -87251.8672      -89801.4531      -38767.7266      -27291.5742      -873140.562       107494.180      -290410.125      -227950.672       544855.875       739562.312       2818989.75       52246.3906    
   5047891.00     -0.603601635       33207.3398      0.263533384       1295195.62      -2.86967754       446106.719      -5.90269342E-02   41840920.0       2.53339314       215324.500      -1.54501736    
   13293703.0       12241868.0      -50918.5625       35821.2930       1788.99805       197.302917       46775.1875       744008.562      -109439992.      -101118816.      -67289.0469      -108037.656    
   51063.6953      -37173.2852       13294766.0       12237994.0      -3754.66016      -991.425781       109400992.       101043664.       47784.0625       756793.688      -28745.1172      -31055.4707    
   896.492188       764.546692      -2157.50195      -1569.85645       8547204.00       144151.781      -32338.1094      -12382.2051      -9805.73438      -6765.21680      -884722.500       105412.445    
   877442.188       141735.328       109084584.       100781584.      -46186.0469      -7378.75830       900851776.       832125248.      -3348352.75       2532733.00      -196529.500      -259135.891    
  -109132208.      -100859368.       878911.500       152254.531      -17420.1719      -1924.58118       3417516.00      -2436079.50       901456512.       833123328.       379700.375       888777.000    
  -66618.7344      -107473.688      -33787.1406      -33730.6523      -907410.875       87290.0938      -249623.312      -282119.875       376432.562       886279.562       2816542.00       65178.5977    
   4537961.50     -0.470259100       33540.7500      0.458191782       1180718.12      -2.94928050       436028.312      0.126995459       37679508.0       2.66502452       258654.141      -1.56351638    
   10491424.0       12608889.0      -63219.1797       24540.7480       1681.35449       321.790894      -154641.438       669890.375      -86341888.0      -104318560.      -43867.0820      -121605.461    
   63707.2383      -25734.1152       10492737.0       12606380.0      -3338.68652      -1300.35754       86315312.0       104256144.      -156835.469       681609.875      -23383.4219      -36497.8594    
   732.460938       821.369263      -1751.67773      -1659.18408       8704874.00       61540.6992      -28863.0312      -13354.5781      -8240.31250      -7219.49658      -910042.500       80086.9219    
   882652.938       251715.531       86047992.0       103961480.      -42649.9922      -10253.1875       711074176.       859790912.      -4216641.00       1782471.75      -152401.562      -304898.031    
  -86082856.0      -104026792.       881455.688       261122.609      -16234.9688      -2928.37573       4261395.50      -1693023.00       711487808.       860674560.       188128.375       1001649.81    
  -43200.6719      -121324.695      -27777.7852      -39478.5430      -933560.938       59116.1055      -200268.125      -330695.406       184675.625       1001973.12       2811467.25       79005.9375    
   3919423.50     -0.342898190       32544.9980      0.617185295       1065432.62      -3.05841732       414498.250      0.289614767       32602222.0       2.79002595       301959.094      -1.56570196    
   8148734.50       12447623.0      -67694.1484       10720.0146       1567.91113       422.787933      -276725.656       556327.000      -66978680.0      -103168664.      -20671.5078      -130904.094    
   68361.5156      -11665.7588       8149392.50       12446347.0      -2888.12109      -1500.66052       66954396.0       103119944.      -280872.938       566122.750      -17504.4531      -41137.8477    
   583.722656       835.511169      -1369.06250      -1664.07666       8860935.00       13324.7764      -25463.4688      -13598.6299      -6741.50000      -7243.58984      -926525.938       48557.9375    
   837935.625       365327.562       66734352.0       102801088.      -38692.5938      -12211.4922       551521792.       851741888.      -4552286.50       849089.000      -103948.125      -344102.062    
  -66766604.0      -102852952.       835311.125       372884.656      -15027.5547      -3659.48340       4581620.00      -773887.000       551850304.       852485568.      -1899.25000       1079699.62    
  -19943.3398      -130850.883      -21210.3438      -44238.1055      -950428.000       23980.3262      -146130.766      -371214.656      -6112.85938       1082381.75       2804328.00       93342.3281    
   3247925.75     -0.218019128       30650.4043      0.734534264       961195.000       3.08026838       386001.250      0.427734166       27063256.0       2.91154313       343225.938      -1.55755174    
   6339491.00       11913037.0      -65941.8828      -2960.38232       1457.47900       504.532837      -329802.469       430618.719      -51973684.0      -98934112.0       726.683594      -136201.797    
   66659.3750       2260.12427       6338989.50       11912559.0      -2455.73828      -1602.63184       51944788.0       98896840.0      -334736.219       438455.312      -11602.3047      -44945.1719    
   468.378906       836.181274      -1062.01172      -1604.48669       9002801.00      -1527.71204      -22698.7031      -13262.1240      -5596.96875      -7084.66406      -933376.250       12487.8291    
   759170.125       465091.094       51767280.0       98560424.0      -34807.1875      -13302.3916       427456096.       818257792.      -4460924.00      -80004.0625      -55214.2500      -376484.344    
  -51803896.0      -98601152.0       756133.312       470820.875      -13862.0352      -4161.40527       4483995.00       140692.844       427779232.       818870208.      -177766.562       1125046.62    
   1665.56445      -136408.281      -14807.7168      -48097.9648      -958081.062      -16808.7070      -93309.1094      -404401.094      -184067.641       1130324.00       2796498.75       108006.125    
   2567169.25      -8.78931284E-02   28288.1738      0.804383337       881011.750       2.89852810       353207.156      0.540214121       21417602.0       3.03668427       380506.562      -1.54310203    
   5029764.00       11150914.0      -60294.3828      -14983.3770       1345.15967       569.819397      -333815.250       310148.500      -41061052.0      -92808608.0       19398.0703      -138349.688    
   60944.1406       14510.1504       5027961.50       11150769.0      -2086.94434      -1616.02881       41023992.0       92779256.0      -338583.844       316077.781      -5999.87109      -48047.5117    
   385.056641       819.168335      -778.564453      -1482.32239       9123097.00       13852.7373      -20026.4062      -12328.0498      -4747.59375      -6685.16113      -932217.125      -26613.4863    
   664398.125       543424.812       40883656.0       92430864.0      -31369.1367      -13589.0107       336820160.       769084160.      -4098327.75      -902472.562      -8984.71875      -403217.969    
  -40928188.0      -92463880.0       661871.750       547461.375      -12728.5586      -4435.33350       4122511.50       948887.188       337186656.       769589888.      -331204.281       1144674.50    
   20607.4902      -138689.688      -8739.40039      -51101.2734      -956801.688      -62052.9883      -43218.6562      -430655.156      -339993.062       1151483.00       2785208.50       122281.109    
   1910992.75       6.32028729E-02   26030.3223      0.821403325       836944.312       2.68720222       319142.844      0.623451829       15938408.0      -3.10325766       412405.531      -1.52442861    
   4138840.25       10272968.0      -52696.0938      -24746.8496       1253.11914       632.362976      -307508.656       203771.781      -33587364.0      -85710432.0       35307.7500      -137956.391    
   53240.0078       24472.4727       4135845.50       10272657.0      -1767.34424      -1578.10388       33541298.0       85685112.0      -311752.938       207942.203      -669.031250      -50485.1797    
   308.863281       791.687439      -553.562500      -1317.97388       9217359.00       55325.6289      -17865.8438      -10982.0039      -4004.85938      -6091.76855      -922458.625      -67310.5781    
   567131.562       598997.562       33431342.0       85327400.0      -28310.5742      -13350.2871       274344992.       711741952.      -3597694.00      -1575216.25       35143.4062      -424543.500    
  -33484730.0      -85356816.0       565390.875       601507.125      -11840.8750      -4609.42236       3625463.25       1608082.62       274777056.       712174208.      -462598.750       1143386.12    
   36789.5156      -138379.984      -3045.75000      -53409.5781      -947396.312      -111046.188       3969.73438      -451285.031      -474041.375       1151229.00       2775122.25       136748.938    
   1310231.38      0.271743804       24434.4375      0.789293587       837723.812       2.46524525       287159.875      0.672614813       10867437.0      -2.90767694       438329.625      -1.50290954    
   3576677.00       9355239.00      -44549.2891      -32311.9316       1142.86230       694.681519      -265427.125       113573.328      -28818064.0      -78265152.0       48525.4570      -135735.359    
   44951.7344       32165.1035       3572697.50       9354373.00      -1497.63916      -1504.75476       28763372.0       78240240.0      -268738.000       116525.180       4162.38672      -52435.9922    
   250.628906       760.204407      -346.865234      -1090.69702       9283268.00       119244.656      -15840.5000      -9022.88086      -3568.56250      -5373.10107      -906099.188      -108279.477    
   476318.750       634440.125       28679838.0       77875504.0      -25646.7578      -12724.4727       234071728.       651370944.      -3056856.00      -2098463.25       75101.6562      -442047.406    
  -28741602.0      -77904704.0       475674.438       636043.438      -10833.2461      -4697.90283       3091682.75       2122431.50       234576736.       651761600.      -571908.000       1127122.12    
   50418.2344      -136102.375       2077.20312      -55183.8203      -930822.438      -164192.688       46366.5625      -467746.344      -586973.562       1134911.75       2762453.25       150867.719    
   812294.562      0.641439438       23864.5840      0.724643707       892009.562       2.25488663       261087.469      0.684617162       6567390.00      -2.55567741       459119.312      -1.47862899    
   3263001.25       8445562.00      -36655.7891      -37957.1055       1021.10400       766.758728      -216738.969       38872.9180      -26097416.0      -70868032.0       59361.5820      -132150.750    
   36888.5156       37908.3789       3258307.50       8443856.00      -1247.89551      -1412.27991       26035468.0       70840600.0      -218883.047       40782.9102       8684.00781      -53941.6758    
   208.226562       704.060303      -88.2792969      -751.443665       9318635.00       206028.875      -13410.5625      -6070.57080      -3344.37500      -4235.74854      -882952.250      -149236.578    
   395524.969       653964.000       25973512.0       70468896.0      -23136.1836      -11805.3574       210648880.       591223104.      -2527205.00      -2493774.25       112646.719      -456142.562    
  -26042398.0      -70500976.0       396222.656       654821.562      -9810.30859      -4741.15576       2570978.25       2509478.25       211223328.       591600768.      -661689.375       1099650.88    
   61529.2578      -132383.531       6794.08398      -56380.8867      -907216.562      -225369.578       85626.6719      -479657.562      -679286.125       1106641.75       2748527.75       165478.281    
