  2   0
    77  0.6180000E+01  0.0000000E+00 -0.2702100E+02
    78  0.5000000E+01  0.3633000E+01 -0.2702100E+02
    79  0.3633000E+01  0.5000000E+01 -0.2702100E+02
    80  0.1910000E+01  0.5878000E+01 -0.2702100E+02
    81  0.1118000E+02 -0.1538800E+02 -0.1820000E+01
    82  0.1538800E+02 -0.1118000E+02 -0.1820000E+01
    83 -0.6910000E+01  0.9511000E+01 -0.2418000E+02
    84  0.5878000E+01 -0.1809000E+02 -0.1820000E+01
    85  0.0000000E+00  0.0000000E+00 -0.2800000E+02
    86  0.1538800E+02 -0.5000000E+01 -0.1975600E+02
    87  0.1118000E+02 -0.3633000E+01 -0.2418000E+02
    88 -0.1809000E+02 -0.5878000E+01 -0.1418000E+02
    89 -0.9511000E+01 -0.6910000E+01 -0.2418000E+02
    90  0.1910000E+01 -0.5878000E+01 -0.2702100E+02
    91  0.3633000E+01 -0.5000000E+01 -0.2702100E+02
    92  0.3633000E+01 -0.1118000E+02 -0.2418000E+02
    93 -0.5878000E+01 -0.1910000E+01 -0.2702100E+02
    94  0.9511000E+01 -0.6910000E+01 -0.2418000E+02
    95  0.6910000E+01 -0.9511000E+01 -0.2418000E+02
    96  0.5000000E+01 -0.3633000E+01 -0.2702100E+02
    97  0.5878000E+01 -0.1910000E+01 -0.2702100E+02
    98 -0.5000000E+01 -0.3633000E+01 -0.2702100E+02
    99 -0.3633000E+01 -0.5000000E+01 -0.2702100E+02
   100  0.0000000E+00 -0.6180000E+01 -0.2702100E+02
   101  0.1809000E+02 -0.5878000E+01 -0.1820000E+01
   102 -0.1910000E+01 -0.5878000E+01 -0.2702100E+02
   103  0.1309000E+02 -0.9511000E+01 -0.1975600E+02
   104  0.1538800E+02 -0.1118000E+02 -0.1418000E+02
   105  0.9511000E+01 -0.1309000E+02 -0.1975600E+02
   106 -0.9511000E+01 -0.1309000E+02 -0.1975600E+02
   107 -0.5000000E+01 -0.1538800E+02 -0.1975600E+02
   108  0.1902100E+02 -0.6180000E+01 -0.8000000E+01
   109  0.0000000E+00 -0.1175600E+02 -0.2418000E+02
   110 -0.3633000E+01 -0.1118000E+02 -0.2418000E+02
   111  0.5000000E+01 -0.1538800E+02 -0.1975600E+02
   112  0.1809000E+02 -0.5878000E+01 -0.1418000E+02
   113  0.1618000E+02 -0.1175600E+02 -0.8000000E+01
   114 -0.6910000E+01 -0.9511000E+01 -0.2418000E+02
   115  0.1175600E+02 -0.1618000E+02 -0.8000000E+01
   116  0.1118000E+02 -0.1538800E+02 -0.1418000E+02
   117  0.6180000E+01 -0.1902100E+02 -0.8000000E+01
   118 -0.1902100E+02 -0.6180000E+01 -0.8000000E+01
   119 -0.1618000E+02 -0.1175600E+02 -0.8000000E+01
   120 -0.1175600E+02 -0.1618000E+02 -0.8000000E+01
   121  0.5878000E+01 -0.1809000E+02 -0.1418000E+02
   122 -0.1809370E+02  0.1512868E-09  0.0000000E+00
   123 -0.1783519E+02  0.1631994E+01  0.0000000E+00
   124 -0.1463793E+02  0.1063524E+02  0.0000000E+00
   125 -0.1180342E+02  0.1346975E+02  0.0000000E+00
   126 -0.1538800E+02 -0.9162855E+01  0.0000000E+00
   127 -0.1463793E+02 -0.1063524E+02  0.0000000E+00
   128 -0.1180342E+02 -0.1346975E+02  0.0000000E+00
   129 -0.1063524E+02 -0.1463793E+02  0.0000000E+00
   130 -0.7063807E+01 -0.1645801E+02  0.0000000E+00
   131 -0.1746658E+02 -0.3959427E+01  0.0000000E+00
   132 -0.1720807E+02 -0.5591422E+01  0.0000000E+00
   133 -0.5591422E+01 -0.1720807E+02  0.0000000E+00
   134 -0.1720807E+02  0.5591422E+01  0.0000000E+00
   135 -0.1631994E+01 -0.1783519E+02  0.0000000E+00
   136 -0.1846621E-09 -0.1809370E+02  0.0000000E+00
   137  0.1783519E+02 -0.1631994E+01  0.0000000E+00
   138  0.1809370E+02  0.3462553E-10  0.0000000E+00
   139  0.1746658E+02  0.3959427E+01  0.0000000E+00
   140  0.9162855E+01 -0.1538800E+02  0.0000000E+00
   141  0.1063524E+02 -0.1463793E+02  0.0000000E+00
   142  0.1346975E+02 -0.1180342E+02  0.0000000E+00
   143  0.1463793E+02 -0.1063524E+02  0.0000000E+00
   144  0.3959427E+01 -0.1746658E+02  0.0000000E+00
   145  0.5591422E+01 -0.1720807E+02  0.0000000E+00
   146  0.1180342E+02  0.1346975E+02  0.0000000E+00
   147  0.1063524E+02  0.1463793E+02  0.0000000E+00
   148  0.1463793E+02  0.1063524E+02  0.0000000E+00
   149  0.5591422E+01  0.1720807E+02  0.0000000E+00
   150  0.7063807E+01  0.1645801E+02  0.0000000E+00
   151  0.1631994E+01  0.1783519E+02  0.0000000E+00
   152 -0.5706383E-10  0.1809370E+02  0.0000000E+00
   153  0.1538800E+02  0.9162855E+01  0.0000000E+00
   154  0.1720807E+02  0.5591422E+01  0.0000000E+00
   155  0.1720807E+02 -0.5591422E+01  0.0000000E+00
   156  0.1645801E+02 -0.7063807E+01  0.0000000E+00
   157 -0.9162855E+01  0.1538800E+02  0.0000000E+00
   158 -0.5591422E+01  0.1720807E+02  0.0000000E+00
   159 -0.1063524E+02  0.1463793E+02  0.0000000E+00
   160 -0.3959427E+01  0.1746658E+02  0.0000000E+00
   161 -0.1645801E+02  0.7063807E+01  0.0000000E+00
     0  0.0000000E+00  0.0000000E+00  0.0000000E+00
      1      2      3      1
      4      5      6      4
      7      8      9      7
     10      8      7     10
     11     12     13     11
     14     15     16     14
     14     17     15     14
     18     19     20     18
     20     21     10     20
     19     21     20     19
     21     22     10     21
     10     22      8     10
     17     23     24     17
     23     25     24     23
     26     27     28     26
     29     28     27     29
     17     24     15     17
      9      8     30      9
     31     32     33     31
      9     30     34      9
     35     32     31     35
     33     32     36     33
     33     36     29     33
     28     29     37     28
     36     37     29     36
     38     39     40     38
    123     41    122    123
     32     42     36     32
     43     44    124    125
     45     37     36     45
     46     43      3     46
     45     47     37     45
      3      2     46      3
     44     43     48     44
     46     48     43     46
     49     35     50     49
     35     49     32     35
     39     51      2     39
      2     51     46      2
    127    126     52    127
     51     53     48     51
     51     48     46     51
     36     42     45     36
    129    128     54    129
     52     54    128    127
     54     14    130    129
     45     55     47     45
    132    131     56    132
    132     56     52    126
     45     42     57     45
    133    130     14    133
     58     57     42     58
     55     45     57     55
     59     41    123    134
     14     16    135    133
    136    135     16    136
     59     60     41     59
     47     11     61     47
     48     62     44     48
     47     55     11     47
     44     62     59     44
     63     64      1     63
     62     60     59     62
     28     65     26     28
     48     66     62     48
     53     66     48     53
     26     65     63     26
     66     67     62     66
     65     64     63     65
     28     68     65     28
     62     67     60     62
    138    137     69    138
     37     68     28     37
     68     40     65     68
     32     49     42     32
     68     61     40     68
     70     50     71     70
     40     61     38     40
     65     40     64     65
     37     47     68     37
     50     70     49     50
     61     11     72     61
     49     58     42     49
     68     47     61     68
     61     72     38     61
     49     70     58     49
     39     73     51     39
     74     70     71     74
     73     39     38     73
     75    139    138     69
     76     53     73     76
     51     73     53     51
     74     71     77     74
     33     75     69     33
     70     74     78     70
     75     29     27     75
     76      7     53     76
     75     33     29     75
     70     78     58     70
     78     79     57     78
     78     57     58     78
      7     76     10      7
     80     55     57     80
     69     31     33     69
     79     80     57     79
    141    140     81    141
     80     12     55     80
    143    142     82    143
     38     83     73     38
     72     83     38     72
     55     12     11     55
    145    144     84    145
     20     76     83     20
     84    144    136     16
     77     85     74     77
     76     20     10     76
    145     84     81    140
     85     78     74     85
     72     11     13     72
     85     79     78     85
     85     80     79     85
     85     12     80     85
     13     18     72     13
     13     12     85     13
     72     18     83     72
     85     18     13     85
     18     20     83     18
     85     19     18     85
      1     64      2      1
     64     39      2     64
     85     21     19     85
     64     40     39     64
     86     71     50     86
     85     22     21     85
     86     87     71     86
     66     53      7     66
     34      5     88     34
     66      9     67     66
    147    146     26    147
     27     26    146    148
     73     83     76     73
     34     89      5     34
     90     91     92     90
     30     89     34     30
    150     63    149    150
    147     26     63    150
     63      1    151    149
     93     30      8     93
    152    151      1    152
     94     95     96     94
     91     96     95     91
     97     87     94     97
     93      8     22     93
     93     98     30     93
     97     94     96     97
     30     98     89     30
     87     97     77     87
     98     99     89     98
     87     77     71     87
     85     90    100     85
     85     91     90     85
     85     96     91     85
    148    153     27    148
     85     97     96     85
     85     77     97     85
    139     75    154    139
     75     27    153    154
     22     85     93     22
     85     98     93     85
      7      9     66      7
     85     99     98     85
    156    101    155    156
     85    102     99     85
     85    100    102     85
     82    101    156    143
      5      4     88      5
    103    104    105    103
    155    101     69    137
    106      6      5    106
    107      6    106    107
    103     87     86    103
     82    108    101     82
     92     25    109     92
    101     31     69    101
    106    110    107    106
    101    108     31    101
      3     43    157    158
     23      6    107     23
    159    157     43    159
     92    111     25     92
    112    108    113    112
    111     95    105    111
    111     92     95    111
     89    114    106     89
    108    112     35    108
    106      5     89    106
    158    160      3    158
     94    103     95     94
    105     95    103    105
    114    110    106    114
    152      1      3    160
     94     87    103     94
    108     35     31    108
    109     90     92    109
    159     43    125    159
    107    109     25    107
    112     50     35    112
    161     59    134    161
    109    100     90    109
    110    109    107    110
    112     86     50    112
    124     44     59    161
     99    114     89     99
     92     91     95     92
    114    102    110    114
     81     82    142    141
     99    102    114     99
    111     24     25    111
    110    102    100    110
    110    100    109    110
     34     67      9     34
     82     81    113     82
    115    113     81    115
     82    113    108     82
     67     34     88     67
     56    131    122     41
    116    115    117    116
    113    115    104    113
    116    104    115    116
     25     23    107     25
    118     56     41    118
     56    119     52     56
    112    113    104    112
    118    119     56    118
    116    105    104    116
     41     60    118     41
    104    103     86    104
    104     86    112    104
     16     15    117     16
    119    120     54    119
     54     52    119     54
     16    117     84     16
    120     17     54    120
     84    115     81     84
      6    120    119      6
     84    117    115     84
    120     23     17    120
    120      6     23    120
     15    121    117     15
     54     17     14     54
     24    121     15     24
     60     88    118     60
    116    117    121    116
    121    105    116    121
     88     60     67     88
     88      4    118     88
    111    121     24    111
    118      4    119    118
    105    121    111    105
      4      6    119      4
      0      0      0      0
